CustomerID,Gender,Age,Region,SubscriptionType,TenureMonths,MonthlyCharges,TotalCharges,PaymentMethod,SupportTickets,ContractType,Churn
CUST10926,Male,53,South,Standard,17,47.89,3577.17,UPI,2,Two Year,No
CUST10927,Female,56,West,Basic,23,115.02,4148.19,Bank Transfer,1,Month-to-Month,No
CUST10928,Female,27,South,Basic,57,26.33,5414.44,Debit Card,7,Two Year,Yes
CUST10929,Male,42,South,Premium,58,80.3,3158.33,Debit Card,4,One Year,Yes
CUST10930,Male,35,East,Premium,14,25.71,2085.33,Credit Card,2,Two Year,No
CUST10931,Female,36,North,Premium,20,109.38,1412.98,UPI,4,One Year,No
CUST10932,Male,53,East,Premium,30,72.98,2860.85,Credit Card,7,Month-to-Month,No
CUST10933,Male,27,South,Standard,19,86.93,5960.27,Debit Card,6,Month-to-Month,No
CUST10934,Female,50,West,Premium,53,103.16,6077.97,Credit Card,5,Month-to-Month,No
CUST10935,Male,67,South,Basic,56,35.03,5368.55,Credit Card,0,Month-to-Month,No
CUST10936,Female,22,West,Standard,23,23.86,1948.82,Bank Transfer,9,Month-to-Month,No
CUST10937,Male,64,West,Premium,62,107.89,4745.88,Credit Card,0,Month-to-Month,No
CUST10938,Female,66,East,Basic,33,51.49,4608.45,Debit Card,0,Two Year,No
CUST10939,Female,52,South,Basic,18,32.9,3925.7,Credit Card,9,Month-to-Month,Yes
CUST10940,Female,61,North,Standard,33,66.85,4444.83,UPI,7,One Year,Yes
CUST10941,Male,51,South,Basic,32,79.83,3985.15,Bank Transfer,7,Two Year,No
CUST10942,Female,50,South,Basic,61,23.1,4567.11,Debit Card,6,Two Year,No
CUST10943,Male,38,North,Premium,54,47.49,5752.5,Credit Card,5,Month-to-Month,No
CUST10944,Male,34,East,Premium,17,23.28,966.06,UPI,3,Month-to-Month,No
CUST10945,Male,39,South,Standard,19,62.03,6022.04,Debit Card,0,Month-to-Month,No
CUST10946,Male,65,South,Basic,70,109.51,1173.5,Credit Card,8,Month-to-Month,No
CUST10947,Female,54,West,Basic,34,118.27,626.36,Bank Transfer,0,Month-to-Month,No
CUST10948,Female,32,South,Premium,25,83.7,7811.03,Credit Card,3,One Year,Yes
CUST10949,Male,52,North,Standard,68,36.16,7660.23,Debit Card,2,Month-to-Month,No
CUST10950,Male,45,West,Basic,11,110.58,577.45,Debit Card,6,Month-to-Month,No
CUST10951,Female,24,East,Standard,16,71.62,3601.7,Debit Card,4,Two Year,No
CUST10952,Male,49,West,Basic,61,35.37,1571.34,UPI,4,Month-to-Month,No
CUST10953,Female,28,North,Standard,7,112.17,3934.22,Credit Card,3,Month-to-Month,Yes
CUST10954,Male,27,North,Premium,16,95.75,6658.4,Credit Card,0,One Year,No
CUST10955,Male,26,West,Standard,16,93.17,7609.83,Credit Card,4,Month-to-Month,No
CUST10956,Female,31,East,Standard,40,90.92,5110.6,Bank Transfer,3,One Year,No
CUST10957,Male,30,West,Basic,12,40.03,2895.85,UPI,9,Month-to-Month,No
CUST10958,Female,42,East,Standard,35,41.1,4866.27,UPI,7,Two Year,No
CUST10959,Male,19,West,Standard,21,88.83,2564.81,Bank Transfer,1,Month-to-Month,No
CUST10960,Male,52,North,Basic,50,41.97,7287.61,UPI,7,Month-to-Month,Yes
CUST10961,Male,24,South,Standard,43,63.87,6976.16,Bank Transfer,0,Month-to-Month,No
CUST10962,Female,38,South,Basic,17,98.2,4510.03,Debit Card,3,Month-to-Month,No
CUST10963,Male,35,East,Premium,32,98.4,2665.91,Debit Card,2,Month-to-Month,No
CUST10964,Male,20,East,Standard,41,65.33,2417.78,UPI,4,Month-to-Month,No
CUST10965,Male,59,East,Premium,6,99.22,364.0,Debit Card,4,Month-to-Month,No
CUST10966,Male,56,North,Basic,27,103.86,6544.98,Debit Card,4,Month-to-Month,No
CUST10967,Female,58,West,Standard,20,85.48,3658.03,Debit Card,3,Month-to-Month,Yes
CUST10968,Female,66,North,Standard,25,42.84,2668.55,Credit Card,7,Month-to-Month,No
CUST10969,Male,28,South,Standard,66,47.4,3821.77,Debit Card,2,One Year,Yes
CUST10970,Female,56,East,Basic,9,51.48,6568.03,Credit Card,3,Month-to-Month,Yes
CUST10971,Male,41,West,Standard,53,31.68,1084.45,Bank Transfer,0,Month-to-Month,No
CUST10972,Male,63,South,Standard,61,47.32,6875.48,Bank Transfer,6,One Year,Yes
CUST10973,Male,36,South,Basic,38,40.95,7190.32,Bank Transfer,0,Two Year,No
CUST10974,Female,21,South,Basic,3,65.53,7578.99,Bank Transfer,1,Month-to-Month,No
CUST10975,Female,43,North,Standard,70,110.84,3240.16,Bank Transfer,6,Month-to-Month,No
CUST10976,Female,55,East,Standard,55,30.45,1815.41,Debit Card,0,Month-to-Month,No
CUST10977,Female,59,South,Basic,1,92.03,3051.76,Debit Card,2,Month-to-Month,No
CUST10978,Female,49,East,Basic,70,88.73,2730.01,Debit Card,5,One Year,No
CUST10979,Female,56,North,Basic,45,29.58,1491.62,Bank Transfer,5,Month-to-Month,No
CUST10980,Female,62,South,Standard,47,112.26,4897.41,Bank Transfer,5,One Year,Yes
CUST10981,Female,63,North,Standard,26,76.85,3865.33,Credit Card,1,Month-to-Month,No
CUST10982,Female,53,North,Premium,14,56.37,6939.04,UPI,1,Month-to-Month,No
CUST10983,Male,57,East,Premium,54,95.65,353.67,Debit Card,5,One Year,No
CUST10984,Female,54,South,Standard,71,45.74,5186.56,UPI,9,Month-to-Month,No
CUST10985,Female,50,North,Basic,46,89.35,6127.3,Bank Transfer,4,Month-to-Month,No
CUST10986,Female,53,South,Basic,31,23.97,6099.94,Bank Transfer,6,Two Year,No
CUST10987,Female,20,East,Basic,59,103.94,7099.98,Bank Transfer,6,Two Year,No
CUST10988,Female,26,North,Premium,29,64.82,5859.37,UPI,4,One Year,No
CUST10989,Female,25,East,Standard,17,83.67,7429.7,Credit Card,7,Month-to-Month,No
CUST10990,Female,50,South,Basic,14,42.12,2727.99,Bank Transfer,9,Month-to-Month,No
CUST10991,Female,23,South,Basic,36,87.71,4075.35,Credit Card,5,Two Year,Yes
CUST10992,Female,58,East,Standard,58,97.22,211.23,Credit Card,4,Month-to-Month,No
CUST10993,Female,56,West,Standard,24,67.32,154.96,Debit Card,3,Two Year,No
CUST10994,Female,21,North,Basic,63,81.77,1997.0,UPI,6,Month-to-Month,Yes
CUST10995,Male,30,South,Premium,25,65.63,896.38,Bank Transfer,3,Month-to-Month,No
CUST10996,Male,66,South,Standard,59,109.41,2155.67,Credit Card,4,Two Year,No
CUST10997,Female,19,North,Basic,32,69.79,1498.64,UPI,4,Month-to-Month,No
CUST10998,Female,22,East,Premium,18,104.18,325.31,UPI,0,Month-to-Month,Yes
CUST10999,Male,61,East,Basic,37,100.14,7283.5,Bank Transfer,0,Month-to-Month,No
CUST11000,Female,44,East,Premium,26,61.05,164.96,Debit Card,2,Month-to-Month,No
CUST11001,Male,49,West,Premium,9,43.01,5915.05,Debit Card,2,Month-to-Month,No
CUST11002,Male,38,West,Standard,64,60.61,1301.97,Credit Card,1,Month-to-Month,No
CUST11003,Male,25,South,Standard,20,102.62,7306.61,Debit Card,1,Month-to-Month,No
CUST11004,Male,55,East,Basic,54,42.76,7153.09,Debit Card,5,One Year,No
CUST11005,Male,25,North,Premium,30,72.44,5265.82,Debit Card,0,Month-to-Month,No
CUST11006,Female,67,South,Standard,53,100.61,5410.65,UPI,5,Two Year,Yes
CUST11007,Male,20,North,Standard,63,55.35,142.18,Bank Transfer,4,Month-to-Month,No
CUST11008,Female,61,South,Premium,11,84.22,7880.49,UPI,5,Month-to-Month,Yes
CUST11009,Female,20,West,Premium,31,44.56,7034.88,UPI,4,Month-to-Month,No
CUST11010,Male,39,South,Premium,49,30.93,7171.34,Bank Transfer,6,One Year,No
CUST11011,Male,23,West,Basic,19,99.44,5308.03,UPI,0,Two Year,No
CUST11012,Female,19,South,Premium,12,29.9,2823.82,Credit Card,2,One Year,No
CUST11013,Male,40,East,Standard,15,47.14,7159.82,Credit Card,5,Month-to-Month,No
CUST11014,Male,61,North,Premium,31,105.51,2402.98,UPI,0,Month-to-Month,No
CUST11015,Female,19,East,Standard,43,54.65,4545.42,Debit Card,6,One Year,Yes
CUST11016,Female,55,South,Basic,37,117.3,887.87,UPI,3,Two Year,Yes
CUST11017,Male,34,South,Basic,29,117.97,7383.45,Debit Card,2,Two Year,No
CUST11018,Female,52,South,Standard,26,46.83,1212.09,UPI,9,Month-to-Month,No
CUST11019,Male,51,West,Standard,2,24.1,1876.68,Credit Card,8,Two Year,No
CUST11020,Male,40,North,Basic,15,90.51,4509.26,Debit Card,0,Month-to-Month,No
CUST11021,Male,47,North,Standard,4,65.1,6136.33,Credit Card,7,Month-to-Month,No
CUST11022,Female,69,South,Basic,50,30.08,4992.88,UPI,0,Month-to-Month,No
CUST11023,Female,25,South,Premium,38,90.75,1933.86,Bank Transfer,4,Month-to-Month,No
CUST11024,Female,39,West,Standard,23,23.12,107.45,Debit Card,9,One Year,Yes
CUST11025,Female,61,East,Basic,59,107.02,6081.49,Debit Card,7,Two Year,No
CUST11026,Female,53,East,Basic,28,33.87,7883.14,UPI,5,One Year,No
CUST11027,Male,22,North,Basic,66,32.73,6498.31,UPI,6,One Year,No
CUST11028,Male,30,West,Standard,8,37.57,3735.63,Debit Card,7,Month-to-Month,Yes
CUST11029,Male,46,South,Basic,29,116.03,7239.76,Bank Transfer,5,One Year,No
CUST11030,Male,48,North,Basic,11,89.32,3337.8,UPI,5,Month-to-Month,No
CUST11031,Female,64,West,Premium,18,100.14,4246.98,UPI,5,One Year,No
CUST11032,Male,33,East,Premium,55,59.76,3869.33,UPI,4,One Year,Yes
CUST11033,Female,59,West,Standard,50,53.63,3636.23,Bank Transfer,7,One Year,Yes
CUST11034,Male,47,East,Premium,14,43.45,6224.01,Debit Card,1,Month-to-Month,No
CUST11035,Female,33,West,Basic,9,68.06,4261.47,Credit Card,6,Two Year,No
CUST11036,Female,29,North,Standard,11,75.18,2602.07,UPI,3,Month-to-Month,Yes
CUST11037,Male,34,East,Standard,63,83.18,2139.45,Bank Transfer,0,Month-to-Month,No
CUST11038,Male,33,North,Standard,67,45.71,398.2,Debit Card,4,One Year,Yes
CUST11039,Male,29,North,Basic,53,114.87,4707.24,Debit Card,2,Month-to-Month,No
CUST11040,Male,25,East,Standard,39,36.98,1916.7,Bank Transfer,3,Two Year,No
CUST11041,Female,37,East,Standard,56,116.57,1270.26,UPI,6,Month-to-Month,No
CUST11042,Male,20,South,Standard,28,21.49,5265.26,Credit Card,4,Month-to-Month,No
CUST11043,Male,33,South,Basic,39,68.11,5481.55,UPI,3,Two Year,No
CUST11044,Female,47,South,Basic,25,53.34,6042.02,Debit Card,0,Month-to-Month,No
CUST11045,Male,62,North,Basic,21,64.91,4078.26,Credit Card,5,Month-to-Month,No
CUST11046,Male,40,North,Basic,10,77.07,7163.03,UPI,9,Month-to-Month,No
CUST11047,Male,45,South,Standard,43,63.56,7497.11,Credit Card,5,Month-to-Month,No
CUST11048,Male,68,North,Basic,15,61.48,6478.23,Bank Transfer,6,One Year,No
CUST11049,Male,57,North,Premium,48,93.27,5121.19,UPI,0,Month-to-Month,No
CUST11050,Female,22,East,Basic,21,88.59,2499.4,Debit Card,3,Two Year,Yes
CUST11051,Male,37,East,Basic,60,103.33,7865.26,Debit Card,8,One Year,No
CUST11052,Male,57,North,Standard,50,45.0,2265.68,Credit Card,9,Month-to-Month,No
CUST11053,Male,61,South,Basic,23,80.95,1700.99,Bank Transfer,5,One Year,Yes
CUST11054,Male,18,West,Standard,13,78.52,3593.02,UPI,1,One Year,No
CUST11055,Male,47,South,Standard,69,56.97,549.04,Bank Transfer,3,Month-to-Month,No
CUST11056,Female,38,West,Basic,4,68.61,7830.11,Bank Transfer,5,Month-to-Month,No
CUST11057,Male,37,South,Basic,9,51.38,4748.63,Credit Card,3,Month-to-Month,Yes
CUST11058,Female,23,East,Basic,35,34.18,4499.92,Credit Card,9,One Year,No
CUST11059,Female,39,North,Basic,21,41.38,5280.79,UPI,6,One Year,No
CUST11060,Male,35,North,Basic,58,30.55,4026.49,Debit Card,2,Month-to-Month,No
CUST11061,Male,25,East,Basic,18,88.31,353.3,UPI,5,One Year,No
CUST11062,Male,56,West,Basic,43,86.07,4937.26,Bank Transfer,3,One Year,No
CUST11063,Male,49,West,Standard,6,115.06,5757.77,Credit Card,2,One Year,No
CUST11064,Female,50,West,Standard,67,92.97,3392.32,Bank Transfer,2,One Year,No
CUST11065,Male,33,East,Standard,12,25.2,6082.64,Credit Card,1,Month-to-Month,No
CUST11066,Male,29,West,Basic,12,108.42,1893.31,Debit Card,2,Two Year,No
CUST11067,Male,55,East,Basic,66,106.27,1848.09,Bank Transfer,9,One Year,No
CUST11068,Male,69,South,Premium,2,64.33,1375.19,Credit Card,0,One Year,Yes
CUST11069,Male,51,South,Standard,15,78.59,3038.76,UPI,2,Month-to-Month,No
CUST11070,Male,31,East,Premium,23,117.61,6791.4,UPI,8,Month-to-Month,Yes
CUST11071,Female,53,North,Basic,29,73.23,6640.51,UPI,3,Month-to-Month,Yes
CUST11072,Female,50,South,Standard,7,110.53,3124.31,Bank Transfer,2,Month-to-Month,No
CUST11073,Male,40,West,Standard,28,28.3,4754.04,Credit Card,7,One Year,No
CUST11074,Male,67,East,Basic,14,39.11,5794.45,Credit Card,0,Month-to-Month,No
CUST11075,Male,62,West,Standard,44,64.08,2005.53,Credit Card,4,One Year,No
CUST11076,Female,19,West,Standard,30,78.48,1428.31,Bank Transfer,0,One Year,No
CUST11077,Male,58,North,Basic,32,101.62,7779.56,Credit Card,6,One Year,Yes
CUST11078,Female,38,West,Basic,70,118.83,4978.7,Debit Card,4,Month-to-Month,Yes
CUST11079,Male,19,North,Standard,6,58.89,7853.18,Bank Transfer,1,Two Year,Yes
CUST11080,Male,44,South,Premium,27,24.74,2768.27,Debit Card,0,One Year,No
CUST11081,Male,26,East,Basic,24,100.12,5653.95,Debit Card,6,One Year,Yes
CUST11082,Male,18,West,Basic,34,80.44,1858.57,UPI,0,Month-to-Month,No
CUST11083,Female,28,East,Basic,40,39.85,2163.48,Bank Transfer,2,Month-to-Month,No
CUST11084,Female,20,West,Standard,47,69.48,4144.03,Credit Card,5,Month-to-Month,Yes
CUST11085,Male,69,East,Basic,24,94.23,2624.98,Debit Card,5,Month-to-Month,Yes
CUST11086,Male,40,West,Premium,65,97.04,1424.21,Bank Transfer,6,Month-to-Month,No
CUST11087,Female,43,West,Basic,18,69.96,2176.76,Credit Card,0,Month-to-Month,No
CUST11088,Female,21,West,Basic,44,50.52,382.41,UPI,6,One Year,No
CUST11089,Female,35,West,Standard,57,117.37,5664.95,Bank Transfer,1,Month-to-Month,No
CUST11090,Female,23,West,Premium,28,86.34,3987.72,Bank Transfer,5,Month-to-Month,No
CUST11091,Male,52,West,Standard,71,60.82,844.52,Bank Transfer,7,Two Year,No
CUST11092,Female,39,West,Standard,23,48.05,1456.38,Credit Card,4,Month-to-Month,No
CUST11093,Male,60,West,Premium,34,93.11,910.02,Debit Card,9,One Year,No
CUST11094,Female,32,West,Basic,11,44.22,4939.48,Debit Card,2,Month-to-Month,No
CUST11095,Female,39,East,Premium,35,37.17,844.26,Bank Transfer,7,Month-to-Month,No
CUST11096,Female,54,North,Basic,42,72.98,6058.83,Bank Transfer,7,Month-to-Month,No
CUST11097,Female,69,West,Standard,28,49.0,262.04,Credit Card,3,One Year,No
CUST11098,Female,59,North,Standard,24,82.89,2070.07,UPI,7,Month-to-Month,Yes
CUST11099,Male,29,West,Basic,8,31.79,7136.27,Bank Transfer,4,Two Year,No
CUST11100,Male,64,West,Premium,53,85.49,5776.4,Bank Transfer,4,Month-to-Month,No
CUST11101,Female,66,East,Basic,4,48.33,676.45,UPI,2,Month-to-Month,No
CUST11102,Female,59,South,Basic,5,20.02,6586.9,Bank Transfer,6,One Year,Yes
CUST11103,Male,55,South,Standard,49,32.69,3994.98,Debit Card,8,Month-to-Month,No
CUST11104,Female,35,East,Basic,30,113.36,6789.59,Bank Transfer,8,One Year,No
CUST11105,Female,62,North,Standard,63,106.74,4845.84,Debit Card,0,Month-to-Month,Yes
CUST11106,Male,52,South,Basic,47,43.36,5486.48,Credit Card,0,Month-to-Month,No
CUST11107,Female,47,East,Basic,26,97.84,7948.66,Credit Card,9,One Year,No
CUST11108,Female,41,East,Basic,57,80.86,1935.45,Debit Card,4,Two Year,No
CUST11109,Male,59,South,Basic,37,117.09,5029.17,Debit Card,0,Month-to-Month,No
CUST11110,Male,47,North,Standard,7,57.36,3736.54,UPI,3,One Year,No
CUST11111,Male,31,East,Standard,40,88.15,411.67,Debit Card,0,Month-to-Month,No
CUST11112,Female,23,West,Premium,39,26.35,214.32,Debit Card,1,One Year,No
CUST11113,Male,20,North,Premium,62,59.62,1041.91,Bank Transfer,1,One Year,Yes
CUST11114,Male,33,North,Basic,53,116.38,5227.82,UPI,3,Month-to-Month,No
CUST11115,Male,24,South,Standard,4,73.9,4580.59,Debit Card,7,Month-to-Month,No
CUST11116,Male,69,South,Basic,25,48.79,4472.09,Debit Card,1,Month-to-Month,No
CUST11117,Male,31,West,Basic,7,32.03,351.67,Debit Card,8,Month-to-Month,No
CUST11118,Male,26,East,Standard,28,90.35,3807.49,Bank Transfer,8,Month-to-Month,No
CUST11119,Female,32,South,Basic,69,84.49,7404.52,Bank Transfer,1,One Year,Yes
CUST11120,Female,38,South,Basic,67,57.39,3240.98,Bank Transfer,0,Two Year,No
CUST11121,Male,52,North,Premium,20,115.09,5036.89,Credit Card,9,Month-to-Month,Yes
CUST11122,Male,19,South,Standard,11,22.22,6260.57,Bank Transfer,9,Month-to-Month,Yes
CUST11123,Male,44,South,Standard,67,50.37,6293.01,Debit Card,8,Month-to-Month,No
CUST11124,Female,19,South,Basic,7,112.11,4202.31,Bank Transfer,1,Two Year,No
CUST11125,Female,52,South,Basic,23,52.09,6877.82,Bank Transfer,7,Month-to-Month,Yes
CUST11126,Female,35,North,Premium,61,45.23,3191.89,UPI,2,Month-to-Month,No
CUST11127,Female,31,West,Basic,71,73.42,7120.68,Debit Card,0,Month-to-Month,No
CUST11128,Female,37,West,Standard,34,102.38,1997.79,Bank Transfer,0,Month-to-Month,No
CUST11129,Female,35,East,Basic,19,30.31,2313.71,Credit Card,9,Month-to-Month,No
CUST11130,Female,27,South,Standard,58,114.3,519.65,UPI,1,Month-to-Month,No
CUST11131,Female,42,North,Basic,9,99.51,6385.1,Bank Transfer,6,Month-to-Month,No
CUST11132,Female,19,East,Premium,48,38.13,3394.74,UPI,5,Month-to-Month,No
CUST11133,Male,42,East,Premium,41,91.2,1910.02,UPI,1,Month-to-Month,No
CUST11134,Male,50,West,Standard,48,58.5,1931.14,Credit Card,3,Month-to-Month,No
CUST11135,Male,53,North,Basic,45,60.23,7221.06,Credit Card,1,Month-to-Month,No
CUST11136,Male,48,North,Premium,25,98.33,6687.94,Credit Card,0,Two Year,No
CUST11137,Female,31,North,Standard,25,116.28,4472.89,Debit Card,2,Two Year,Yes
CUST11138,Female,18,West,Basic,19,32.67,4967.28,UPI,3,Month-to-Month,No
CUST11139,Male,63,West,Standard,39,62.06,3847.17,Bank Transfer,9,Month-to-Month,No
CUST11140,Female,33,West,Basic,27,68.09,3194.17,Credit Card,4,One Year,No
CUST11141,Male,63,West,Basic,63,57.63,7332.27,Credit Card,4,Month-to-Month,No
CUST11142,Female,69,West,Standard,68,56.32,1092.34,UPI,6,Month-to-Month,No
CUST11143,Male,20,South,Basic,19,25.23,3405.73,UPI,9,Month-to-Month,No
CUST11144,Female,52,South,Standard,28,88.55,2822.04,UPI,7,Two Year,No
CUST11145,Female,58,North,Basic,33,63.62,4035.39,Bank Transfer,8,Two Year,No
CUST11146,Male,23,East,Premium,10,39.48,3715.29,Debit Card,6,Month-to-Month,Yes
CUST11147,Female,42,North,Premium,30,101.6,4199.23,Debit Card,4,Month-to-Month,Yes
CUST11148,Male,30,East,Premium,22,100.26,1205.36,Credit Card,8,Two Year,No
CUST11149,Male,51,West,Basic,3,68.64,4153.82,Debit Card,7,Two Year,No
CUST11150,Male,25,East,Basic,48,49.85,2015.11,Bank Transfer,9,Two Year,No
CUST11151,Male,38,North,Standard,2,83.81,1556.22,Debit Card,8,Month-to-Month,Yes
CUST11152,Female,51,North,Basic,54,48.82,612.19,Bank Transfer,9,Month-to-Month,No
CUST11153,Female,21,East,Basic,6,43.6,6124.96,Credit Card,7,One Year,No
CUST11154,Female,42,South,Standard,40,93.05,3476.79,UPI,5,Month-to-Month,No
CUST11155,Male,32,West,Standard,2,24.03,5050.49,Bank Transfer,3,Month-to-Month,No
CUST11156,Female,21,West,Premium,2,29.48,5847.99,UPI,8,Month-to-Month,No
CUST11157,Male,62,North,Basic,55,20.68,5466.6,Credit Card,8,Two Year,No
CUST11158,Female,29,South,Basic,60,35.29,3816.96,Bank Transfer,9,Two Year,No
CUST11159,Female,49,East,Basic,6,26.9,3164.4,Bank Transfer,9,Month-to-Month,No
CUST11160,Female,49,West,Premium,19,119.58,3070.08,Debit Card,8,Two Year,No
CUST11161,Male,45,South,Standard,27,48.88,5156.39,Bank Transfer,9,Month-to-Month,No
CUST11162,Female,30,West,Premium,1,34.93,4008.88,Credit Card,2,One Year,No
CUST11163,Female,48,South,Premium,33,44.1,6808.14,UPI,2,Month-to-Month,No
CUST11164,Male,31,South,Standard,40,113.61,7010.15,Bank Transfer,5,Month-to-Month,Yes
CUST11165,Female,37,North,Standard,32,72.02,1447.43,Credit Card,5,Month-to-Month,No
CUST11166,Male,35,West,Basic,69,56.48,1176.25,Credit Card,5,Month-to-Month,No
CUST11167,Female,46,East,Standard,17,107.34,5080.17,Bank Transfer,4,Month-to-Month,Yes
CUST11168,Male,23,North,Standard,8,59.5,2479.68,Debit Card,4,Month-to-Month,No
CUST11169,Male,49,North,Standard,57,53.5,246.71,Bank Transfer,1,Two Year,Yes
CUST11170,Female,46,East,Premium,42,40.73,7120.28,Bank Transfer,6,Month-to-Month,No
CUST11171,Male,60,North,Premium,9,57.78,1892.52,Debit Card,3,Month-to-Month,No
CUST11172,Male,19,South,Standard,35,51.67,7441.32,Credit Card,2,Month-to-Month,Yes
CUST11173,Male,40,South,Standard,71,87.73,5767.73,Bank Transfer,7,Month-to-Month,No
CUST11174,Male,36,West,Standard,53,48.96,6124.96,Debit Card,3,Month-to-Month,No
CUST11175,Male,48,West,Basic,54,77.72,1691.55,UPI,3,One Year,No
CUST11176,Male,68,East,Basic,25,26.59,1950.14,UPI,7,Month-to-Month,No
CUST11177,Female,22,West,Standard,67,39.13,4218.02,Debit Card,0,One Year,No
CUST11178,Male,36,South,Standard,62,60.74,1459.59,Credit Card,8,One Year,No
CUST11179,Male,51,East,Basic,55,113.69,2512.91,Debit Card,6,Month-to-Month,No
CUST11180,Female,27,East,Premium,46,57.73,2639.55,Credit Card,1,Month-to-Month,Yes
CUST11181,Female,42,West,Basic,24,86.41,1361.08,UPI,5,Two Year,No
CUST11182,Female,19,South,Basic,46,45.51,1720.94,Bank Transfer,7,Month-to-Month,Yes
CUST11183,Female,28,East,Standard,22,32.7,6329.56,Debit Card,4,Month-to-Month,No
CUST11184,Female,67,South,Basic,11,25.85,1420.85,UPI,5,Two Year,No
CUST11185,Female,48,South,Basic,48,50.54,324.81,Bank Transfer,9,Month-to-Month,Yes
CUST11186,Female,32,South,Basic,8,35.77,5071.9,UPI,7,Month-to-Month,No
CUST11187,Male,26,West,Standard,39,37.4,7810.27,Debit Card,5,Two Year,Yes
CUST11188,Male,40,North,Standard,35,96.08,2716.59,Debit Card,8,Month-to-Month,No
CUST11189,Female,36,North,Standard,49,21.58,1037.38,Bank Transfer,8,Month-to-Month,No
CUST11190,Male,26,East,Standard,46,75.78,4606.06,Debit Card,8,Two Year,No
CUST11191,Male,52,South,Basic,38,57.95,7260.2,UPI,5,Two Year,No
CUST11192,Male,38,West,Premium,8,70.65,6294.09,Bank Transfer,8,Month-to-Month,No
CUST11193,Female,26,South,Basic,54,76.28,5017.88,Bank Transfer,2,Month-to-Month,No
CUST11194,Female,45,South,Premium,37,51.34,2588.95,UPI,4,One Year,No
CUST11195,Male,63,West,Standard,40,49.51,4380.85,Credit Card,1,One Year,No
CUST11196,Female,68,North,Premium,34,93.34,820.83,Bank Transfer,7,Month-to-Month,No
CUST11197,Male,24,South,Basic,17,107.13,5463.67,Credit Card,3,Month-to-Month,No
CUST11198,Male,33,South,Standard,33,39.26,5828.26,UPI,5,Month-to-Month,No
CUST11199,Male,33,North,Basic,47,29.76,7723.75,UPI,5,Two Year,No
CUST11200,Male,50,West,Basic,52,109.78,2157.14,Bank Transfer,4,Two Year,No
CUST11201,Female,21,East,Standard,9,54.99,245.81,Debit Card,0,Two Year,No
CUST11202,Female,21,North,Basic,33,75.13,4410.31,Bank Transfer,6,Two Year,Yes
CUST11203,Female,56,East,Standard,60,55.95,5683.64,Debit Card,9,Month-to-Month,No
CUST11204,Male,57,East,Basic,21,32.58,6344.22,Credit Card,7,Month-to-Month,No
CUST11205,Female,34,North,Basic,58,78.93,1630.54,Debit Card,0,One Year,No
CUST11206,Male,54,South,Standard,69,72.51,2167.85,Bank Transfer,9,One Year,No
CUST11207,Female,56,East,Standard,10,40.3,4149.47,Debit Card,6,Month-to-Month,No
CUST11208,Male,69,East,Standard,6,65.19,2711.75,UPI,3,Month-to-Month,No
CUST11209,Male,46,West,Standard,13,99.69,6898.04,Credit Card,5,Two Year,No
CUST11210,Male,69,South,Premium,65,79.04,3842.71,UPI,8,Month-to-Month,No
CUST11211,Female,53,East,Basic,20,29.69,6416.67,UPI,4,Month-to-Month,Yes
CUST11212,Female,55,West,Standard,57,74.8,4686.9,UPI,7,One Year,No
CUST11213,Female,56,South,Premium,46,90.27,6207.41,UPI,4,One Year,No
CUST11214,Female,67,North,Standard,8,99.27,2728.12,Debit Card,1,Month-to-Month,No
CUST11215,Male,54,North,Standard,10,82.91,6668.19,UPI,3,One Year,Yes
CUST11216,Female,69,West,Standard,67,35.27,2269.12,Debit Card,1,Month-to-Month,Yes
CUST11217,Female,52,North,Standard,11,91.02,4414.18,UPI,6,Month-to-Month,Yes
CUST11218,Male,24,East,Standard,12,87.73,1790.66,Bank Transfer,6,Month-to-Month,Yes
CUST11219,Male,44,South,Basic,10,22.44,3856.66,UPI,2,One Year,No
CUST11220,Male,45,East,Basic,25,61.17,2613.58,Bank Transfer,6,Two Year,No
CUST11221,Female,39,East,Premium,49,53.3,2206.96,Debit Card,0,One Year,No
CUST11222,Male,31,North,Basic,49,86.94,7739.18,Credit Card,0,Two Year,No
CUST11223,Male,24,East,Standard,11,41.61,1364.59,Debit Card,8,Month-to-Month,No
CUST11224,Male,54,North,Basic,62,79.09,6319.87,Credit Card,5,Month-to-Month,No
CUST11225,Female,39,South,Standard,36,111.32,7874.9,Credit Card,4,Month-to-Month,No
CUST11226,Male,22,South,Basic,39,99.78,257.22,UPI,5,Month-to-Month,No
CUST11227,Female,19,East,Basic,53,112.15,5622.32,Credit Card,5,One Year,No
CUST11228,Female,44,West,Premium,56,117.85,2098.0,Debit Card,0,One Year,No
CUST11229,Male,38,North,Premium,1,21.07,419.85,UPI,4,Two Year,Yes
CUST11230,Male,55,North,Standard,56,82.27,3282.83,Credit Card,8,Month-to-Month,No
CUST11231,Female,32,East,Standard,4,61.28,7488.22,Debit Card,3,Month-to-Month,No
CUST11232,Male,38,North,Standard,30,105.99,192.94,Credit Card,2,Month-to-Month,No
CUST11233,Male,27,North,Standard,12,45.18,4744.3,Credit Card,0,Month-to-Month,No
CUST11234,Female,40,West,Standard,35,118.1,4061.03,UPI,1,Month-to-Month,No
CUST11235,Female,56,West,Basic,52,81.37,6999.73,UPI,2,Month-to-Month,Yes
